patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0040_T1	C6-3	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-3	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-3	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-3	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-4	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-5	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-6	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C6-7	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-1	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-2	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-3	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-4	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-5	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-6	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C7-7	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-1	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-2	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-3	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-4	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-5	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-6	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C8-7	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C9-1	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C9-1	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0040_T1	C9-1	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
